Customer_Age,Income,Total_Spending,Recency,Customer_Tenure,Family_Size,Total_Children,Purchase_Frequency,Accepted_Campaigns,NumWebPurchases,NumStorePurchases,NumCatalogPurchases,Cluster
52,48186.0,219,39,4305,3,1,9,0,4,4,1,0
49,54809.0,174,0,4495,4,2,8,1,2,5,1,0
48,41580.0,92,15,4770,4,2,6,0,2,3,1,0
56,80336.0,1052,12,4497,2,0,24,0,2,13,9,1
69,47743.0,275,56,4668,3,1,11,1,4,6,1,0
71,62972.0,587,39,4899,3,1,14,0,7,3,4,1
72,57333.0,1662,55,4849,3,1,22,1,8,9,5,1
44,32313.0,159,60,4707,3,1,8,0,4,4,0,0
73,84953.0,1024,73,4595,2,0,17,4,3,4,10,1
58,27071.0,35,90,4271,3,1,5,0,2,3,0,0
69,68148.0,1042,86,4506,2,0,14,0,4,6,4,1
61,65735.0,395,37,4408,4,2,14,0,6,6,2,0
51,86836.0,557,7,4859,2,0,22,4,6,6,10,1
63,4023.0,9,29,4210,4,2,0,0,0,0,0,1
36,30093.0,69,19,4560,2,0,5,0,2,3,0,0
60,57705.0,486,14,4373,3,1,15,0,8,6,1,1
38,25008.0,34,72,4351,3,1,4,0,1,3,0,0
31,83257.0,1365,56,4853,2,0,27,3,5,12,10,1
51,22280.0,13,85,4610,3,1,3,0,1,2,0,0
48,72159.0,1401,62,4812,2,0,20,0,4,10,6,1
65,64260.0,1574,1,4738,2,0,13,1,4,4,5,1
42,82733.0,1323,28,4496,2,0,19,1,8,7,4,1
55,74290.0,1217,70,4525,3,1,28,2,10,10,8,1
75,58217.0,103,84,4793,5,3,6,0,2,4,0,0
50,21024.0,84,89,4564,2,0,6,0,2,4,0,0
54,70116.0,1536,73,4723,2,0,22,0,2,12,8,1
41,54006.0,581,42,4853,3,1,16,0,8,7,1,1
60,69063.0,928,16,4803,3,1,13,0,5,5,3,1
51,11448.0,14,16,4400,2,0,3,0,1,2,0,0
47,61825.0,424,56,4530,3,1,14,0,4,8,2,0
55,70886.0,960,65,4462,3,1,13,0,5,4,4,1
44,69109.0,1555,10,4801,2,0,19,2,6,7,6,1
53,60208.0,656,13,4834,4,2,18,2,8,7,3,1
58,32889.0,55,78,4500,4,2,6,0,2,3,1,0
42,34738.0,20,51,4253,3,1,4,0,1,3,0,0
55,30538.0,367,27,4840,3,1,13,0,9,4,0,1
49,82326.0,2257,30,4315,2,0,21,4,5,6,10,1
59,26642.0,42,71,4324,3,1,5,0,2,3,0,0
62,69932.0,1049,97,4586,3,1,24,0,7,11,6,1
54,44503.0,48,83,4278,4,2,5,0,2,3,0,0
78,60200.0,685,3,4747,3,1,19,0,6,11,2,1
74,49638.0,39,71,4275,3,1,4,0,1,3,0,0
39,23830.0,43,3,4346,2,0,4,0,1,3,0,0
67,33051.0,835,15,4886,2,0,18,1,9,8,1,1
68,72905.0,1515,52,4363,2,0,19,1,3,9,7,1
75,69702.0,1039,8,4699,3,1,24,0,7,10,7,1
51,70300.0,1596,89,4553,3,1,23,0,5,13,5,1
42,70643.0,1828,66,4826,2,0,17,1,5,4,8,1
57,30396.0,34,22,4264,3,1,4,2,1,2,1,0
58,50616.0,149,56,4276,3,1,8,0,4,4,0,0
57,62772.0,946,74,4610,3,1,22,1,5,11,6,1
41,30298.0,28,48,4245,2,0,5,0,1,3,1,0
42,52413.0,450,67,4807,3,1,15,0,7,7,1,0
69,44155.0,46,24,4365,4,2,4,0,1,2,1,0
55,86979.0,1702,67,4438,2,0,15,2,5,5,5,1
51,76532.0,820,38,4497,4,2,21,0,9,7,5,1
44,42081.0,382,86,4692,3,1,13,1,6,4,3,0
38,67546.0,2126,90,4871,2,0,19,0,4,5,10,1
37,88420.0,2069,87,4262,2,0,19,3,4,8,7,1
41,31158.0,72,62,4722,3,1,5,0,2,3,0,0
58,61671.0,732,23,4230,3,1,20,2,10,6,4,1
52,69719.0,801,99,4238,2,0,10,0,2,5,3,1
77,49160.0,236,29,4456,3,1,10,0,3,6,1,0
48,24882.0,80,52,4862,3,1,4,1,1,2,1,0
72,90933.0,1685,90,4294,2,0,14,1,4,4,6,1
81,113734.0,277,9,4236,2,0,27,0,27,0,0,1
76,59292.0,507,71,4585,3,1,16,0,3,8,5,1
62,45759.0,68,13,4695,4,2,5,0,2,3,0,0
43,22148.0,49,16,4281,2,0,4,0,1,3,0,0
39,73395.0,397,94,4307,2,0,14,0,4,6,4,1
55,29819.0,39,77,4452,3,1,6,0,3,3,0,0
58,45688.0,306,20,4359,3,1,12,1,3,8,1,1
72,62820.0,976,51,4618,2,0,13,0,3,6,4,1
55,60491.0,1028,81,4500,3,1,24,0,6,7,11,1
40,33235.0,70,71,4348,3,1,6,0,3,3,0,0
67,35701.0,46,36,4671,2,0,4,0,1,3,0,0
46,31535.0,51,95,4480,3,1,4,1,1,2,1,0
66,92556.0,1263,32,4274,2,0,21,0,3,13,5,1
56,67384.0,1490,32,4800,3,1,20,1,7,5,8,1
55,80573.0,1564,85,4827,2,0,23,0,4,13,6,1
59,77870.0,1815,93,4880,3,1,15,3,5,5,5,1
63,52278.0,1198,24,4724,3,1,25,0,10,10,5,1
58,57107.0,416,44,4878,3,1,16,3,4,8,4,1
36,18929.0,85,15,4702,2,0,5,0,1,4,0,0
45,36038.0,47,82,4598,3,1,6,0,3,3,0,0
50,20180.0,137,27,4698,2,0,7,0,2,4,1,0
61,34230.0,21,72,4754,4,2,3,0,1,2,0,0
49,31878.0,70,7,4211,3,1,5,0,1,4,0,0
54,70932.0,909,57,4365,3,1,20,0,6,12,2,1
70,91249.0,1676,84,4821,2,0,22,5,7,6,9,1
83,77598.0,1735,53,4475,2,0,25,1,7,13,5,1
67,80982.0,1191,48,4741,4,2,27,0,11,11,5,1
49,22701.0,24,2,4501,3,1,4,0,1,3,0,0
57,55212.0,1182,65,4787,3,1,17,2,4,11,2,1
56,70617.0,1280,45,4575,2,0,13,0,3,7,3,1
69,64849.0,1336,42,4797,2,0,18,1,9,6,3,1
61,62694.0,749,29,4581,4,2,19,0,9,7,3,1
52,61917.0,91,83,4425,4,2,6,0,2,4,0,0
79,67472.0,414,93,4478,3,1,13,0,4,7,2,0
44,21059.0,44,40,4377,3,1,6,0,3,3,0,0
58,29543.0,63,47,4293,4,2,6,0,3,2,1,0
75,75903.0,901,50,4651,3,1,21,0,6,9,6,1
51,34984.0,38,40,4865,4,2,4,0,1,3,0,0
70,54998.0,455,3,4680,3,1,15,1,4,9,2,1
77,54356.0,775,62,4791,3,1,21,1,11,8,2,1
67,34242.0,15,25,4302,3,1,3,0,0,3,0,0
53,25410.0,38,48,4506,3,1,5,0,1,4,0,0
42,73356.0,1512,56,4347,2,0,21,4,5,5,11,1
76,28320.0,43,68,4735,3,1,4,0,1,3,0,0
49,23763.0,42,64,4895,3,1,4,0,1,3,0,0
42,72570.0,1089,67,4269,2,0,22,0,4,12,6,1
50,34529.0,162,94,4857,3,1,7,0,2,3,2,0
75,70792.0,1272,82,4712,2,0,17,0,3,10,4,1
44,63211.0,1173,3,4808,2,0,18,1,3,7,8,1
52,83891.0,816,24,4213,3,1,21,0,4,10,7,1
58,36065.0,74,54,4659,4,2,6,0,3,3,0,0
72,39898.0,134,20,4706,3,1,7,0,3,4,0,0
86,51141.0,157,96,4560,2,0,8,0,3,4,1,0
50,56939.0,561,19,4488,3,1,16,0,3,10,3,1
75,80872.0,1336,60,4252,2,0,18,0,4,10,4,1
50,72335.0,2092,2,4889,2,0,22,1,10,8,4,1
62,61798.0,463,13,4422,2,0,15,0,4,9,2,1
76,76842.0,1130,37,4261,2,0,16,0,1,7,8,1
50,29478.0,20,59,4367,3,1,4,0,1,3,0,0
70,46998.0,377,55,4819,3,1,13,1,5,5,3,0
36,96843.0,1544,60,4636,2,0,27,2,6,10,11,1
76,56551.0,138,48,4257,4,2,7,0,2,4,1,0
61,70053.0,1012,38,4565,3,1,23,0,8,10,5,1
64,71670.0,1766,8,4559,2,0,14,4,5,6,3,1
48,44359.0,45,19,4216,4,2,6,0,2,4,0,0
74,40887.0,161,32,4623,4,2,7,1,3,3,1,0
60,48877.0,144,27,4379,3,1,7,0,3,4,0,0
79,74485.0,1734,58,4513,2,0,25,0,6,12,7,1
54,64474.0,823,59,4454,3,1,20,0,8,10,2,1
63,77226.0,1138,29,4325,3,1,26,0,6,12,8,1
77,72643.0,1429,60,4691,2,0,20,2,3,7,10,1
48,85738.0,1371,41,4361,2,0,20,2,3,11,6,1
60,55686.0,982,27,4704,3,1,14,1,6,5,3,1
43,39062.0,44,28,4300,3,1,4,1,1,3,0,0
55,34600.0,318,8,4748,4,2,12,1,5,5,2,0
51,40794.0,434,18,4652,3,1,14,0,6,5,3,0
55,54690.0,198,76,4438,4,2,9,0,3,5,1,0
57,4428.0,359,0,4471,3,1,25,0,25,0,0,1
63,32632.0,576,32,4900,2,0,16,0,4,8,4,1
58,38236.0,88,2,4486,4,2,7,0,3,4,0,0
47,36781.0,63,16,4284,3,1,5,1,2,2,1,0
42,31385.0,27,56,4775,3,1,3,2,1,2,0,0
42,24570.0,193,97,4691,3,1,8,0,4,4,0,0
52,25509.0,101,15,4853,3,1,6,1,3,3,0,0
75,94642.0,2211,35,4341,2,0,21,2,5,9,7,1
64,58646.0,140,3,4588,3,1,7,0,2,4,1,0
51,53201.0,415,49,4706,4,2,14,0,6,5,3,0
69,21994.0,22,4,4756,3,1,3,0,0,3,0,0
48,57113.0,263,45,4712,4,2,10,0,4,5,1,0
35,51373.0,393,37,4576,2,0,11,0,3,3,5,1
40,23477.0,147,39,4455,3,1,7,0,3,4,0,0
70,58116.0,443,38,4281,3,1,14,0,3,8,3,1
63,72968.0,1958,8,4399,2,0,18,2,5,8,5,1
55,39791.0,174,89,4662,3,1,8,0,3,4,1,0
79,91712.0,2217,47,4459,2,0,27,2,9,11,7,1
68,94472.0,1691,75,4291,3,1,15,2,5,5,5,1
66,13672.0,25,86,4642,4,2,4,0,1,3,0,0
46,96547.0,809,4,4241,2,0,21,4,7,8,6,1
51,79205.0,895,73,4873,2,0,15,2,6,4,5,1
51,56559.0,484,46,4755,3,1,15,0,4,8,3,1
53,32644.0,413,38,4733,3,1,14,1,7,6,1,0
46,67506.0,331,73,4382,3,1,11,0,4,6,1,0
56,24206.0,25,66,4682,3,1,4,0,1,3,0,0
59,28420.0,13,36,4391,3,1,3,0,1,2,0,0
56,22979.0,115,29,4865,3,1,7,1,3,2,2,0
60,33279.0,16,29,4221,2,0,3,0,0,3,0,0
54,46423.0,92,6,4488,4,2,6,0,2,4,0,0
49,30368.0,52,97,4438,3,1,5,0,2,3,0,0
56,63684.0,1464,61,4784,3,1,20,0,8,8,4,1
62,41638.0,441,68,4705,3,1,13,1,5,3,5,1
67,68805.0,283,73,4489,3,1,11,0,3,7,1,0
60,65814.0,747,90,4323,3,1,20,0,8,10,2,1
68,71964.0,1870,81,4609,2,0,16,0,5,5,6,1
40,39146.0,165,1,4704,3,1,8,0,4,4,0,0
49,96876.0,1941,79,4531,2,0,23,4,7,9,7,1
45,34445.0,839,92,4722,2,0,21,0,11,8,2,1
68,68281.0,1655,31,4895,2,0,24,1,2,13,9,1
51,37284.0,23,46,4661,4,2,3,0,0,3,0,0
43,36790.0,66,14,4689,2,0,5,1,2,2,1,0
59,27943.0,37,89,4644,4,2,5,0,2,3,0,0
75,22263.0,21,31,4295,4,2,4,0,1,3,0,0
54,30261.0,22,75,4846,5,3,3,0,0,3,0,0
48,28587.0,78,42,4341,3,1,6,0,2,4,0,0
44,43815.0,79,53,4654,3,1,5,0,2,3,0,0
70,48195.0,265,53,4363,4,2,11,0,4,5,2,0
74,77027.0,1175,23,4348,3,1,17,0,8,6,3,1
61,71322.0,1305,57,4702,3,1,26,0,8,13,5,1
47,32765.0,46,49,4330,3,1,6,0,2,4,0,0
61,29672.0,25,6,4678,4,2,3,0,0,3,0,0
73,23272.0,46,29,4459,2,0,4,0,1,3,0,0
77,49912.0,874,5,4864,3,1,22,2,10,7,5,1
41,7500.0,100,98,4901,3,1,6,0,2,3,1,0
79,68117.0,930,80,4680,3,1,23,2,11,4,8,1
71,67225.0,868,4,4419,3,1,20,0,7,11,2,1
50,17649.0,45,70,4433,3,1,6,0,3,3,0,0
51,55914.0,1260,32,4630,3,1,25,0,11,8,6,1
42,40059.0,414,82,4478,3,1,11,1,6,3,2,1
76,60905.0,392,27,4410,3,1,13,0,3,7,3,1
49,75330.0,1109,94,4837,4,2,25,0,10,12,3,1
75,60689.0,639,23,4597,3,1,18,0,4,10,4,1
42,38680.0,79,97,4662,3,1,5,0,2,3,0,0
44,61416.0,1665,25,4710,2,0,23,1,10,10,3,1
35,49767.0,692,92,4627,2,0,17,0,5,8,4,1
56,83273.0,1392,98,4846,5,3,19,0,4,9,6,1
45,29009.0,44,19,4416,3,1,5,0,2,3,0,0
47,45057.0,50,80,4414,3,1,5,0,2,3,0,0
55,37150.0,467,80,4860,3,1,13,0,4,6,3,1
56,43020.0,223,79,4415,3,1,9,0,4,4,1,0
67,53154.0,158,50,4224,3,1,8,0,3,4,1,0
53,65308.0,1211,60,4495,2,0,27,2,7,12,8,1
56,76467.0,1575,44,4885,3,1,12,1,2,5,5,1
79,81044.0,1208,0,4388,2,0,21,0,5,10,6,1
75,32871.0,43,28,4681,4,2,4,0,1,3,0,0
51,55801.0,527,35,4484,4,2,15,1,7,6,2,1
67,76320.0,932,49,4211,3,1,13,0,6,4,3,1
71,36927.0,71,46,4231,4,2,6,0,3,3,0,0
73,48794.0,54,97,4207,4,2,4,0,1,3,0,0
61,23478.0,129,51,4671,2,0,6,0,3,3,0,0
53,71128.0,1615,80,4835,3,1,24,0,2,12,10,1
50,70179.0,1034,10,4547,3,1,23,0,7,13,3,1
76,59462.0,1088,29,4744,3,1,23,0,9,12,2,1
57,51381.5,721,52,4611,4,2,18,0,4,4,10,1
57,38361.0,137,74,4388,3,1,7,0,3,3,1,0
45,51381.5,47,82,4598,3,1,6,0,3,3,0,0
44,70038.0,1244,54,4451,2,0,16,0,4,8,4,1
48,42554.0,41,93,4737,4,2,5,0,2,3,0,0
52,67445.0,1174,63,4890,3,1,27,0,9,12,6,1
75,67046.0,993,92,4743,3,1,13,0,4,4,5,1
78,42192.0,100,40,4500,2,0,6,0,2,3,1,0
74,77610.0,1680,70,4812,3,1,15,0,4,4,7,1
42,31761.0,98,96,4289,3,1,7,0,3,4,0,0
47,34350.0,48,81,4457,3,1,4,0,1,3,0,0
77,54591.0,519,63,4532,3,1,16,0,6,8,2,1
70,71866.0,715,85,4390,3,1,19,0,6,10,3,1
57,25293.0,37,51,4491,3,1,4,0,1,2,1,0
39,42000.0,653,23,4739,2,0,18,1,5,11,2,1
43,69520.0,1455,95,4561,2,0,20,0,9,5,6,1
56,64713.0,602,11,4346,3,1,17,1,5,7,5,1
49,27889.0,26,42,4563,3,1,4,0,1,2,1,0
66,22123.0,102,77,4298,2,0,6,0,2,3,1,0
55,51381.5,97,82,4687,4,2,6,0,2,3,1,0
72,51381.5,207,83,4575,3,1,9,0,4,4,1,0
53,27803.0,176,40,4876,3,1,7,0,3,4,0,0
71,51381.5,450,95,4458,3,1,12,0,6,5,1,1
66,51651.0,433,32,4803,3,1,13,0,6,5,2,0
38,68487.0,1366,48,4736,2,0,29,0,9,13,7,1
83,51381.5,1564,75,4446,2,0,21,2,5,11,5,1
57,56796.0,1001,24,4702,3,1,24,0,8,7,9,1
34,87000.0,961,61,4765,2,0,17,0,4,7,6,1
67,79823.0,1518,6,4294,3,1,22,1,6,7,9,1
46,30828.0,56,16,4472,3,1,6,0,1,4,1,0
55,34109.0,22,39,4439,3,1,3,0,0,3,0,0
52,53367.0,400,2,4506,4,2,14,1,5,8,1,0
57,22390.0,26,49,4455,2,0,3,0,1,2,0,0
50,71322.0,350,31,4262,3,1,12,0,4,7,1,0
33,79244.0,1216,58,4761,2,0,21,3,4,7,10,1
77,49912.0,874,5,4864,3,1,22,2,10,7,5,1
76,48699.0,40,90,4608,4,2,4,0,1,3,0,0
51,80144.0,1367,47,4476,2,0,18,0,3,8,7,1
70,54252.0,264,25,4601,4,2,10,0,4,5,1,0
50,81929.0,2053,60,4842,3,1,18,3,4,10,4,1
51,76068.0,1376,67,4781,3,1,9,2,2,4,3,1
50,53204.0,45,40,4305,4,2,4,0,1,3,0,0
77,67911.0,976,63,4242,3,1,24,0,6,11,7,1
42,14796.0,51,1,4854,3,1,4,1,1,3,0,0
52,78128.0,1264,89,4334,3,1,18,2,8,6,4,1
54,14188.0,75,40,4690,2,0,6,0,2,4,0,0
40,20425.0,57,5,4812,3,1,5,0,2,3,0,0
64,58646.0,140,3,4588,3,1,7,0,2,4,1,0
56,72967.0,497,1,4765,3,1,17,2,7,8,2,1
77,48150.0,266,24,4590,3,1,10,0,5,4,1,0
65,82332.0,2006,89,4854,2,0,20,2,5,12,3,1
71,58275.0,615,48,4596,4,2,17,0,8,7,2,1
45,44953.0,1021,31,4759,2,0,23,1,7,13,3,1
73,34587.0,22,68,4248,4,2,4,0,1,3,0,0
52,43018.0,133,46,4444,3,1,6,0,2,2,2,0
72,45736.0,437,92,4544,3,1,14,0,7,6,1,0
57,66476.0,1013,80,4411,3,1,24,0,6,10,8,1
45,27733.0,57,16,4511,3,1,5,0,2,3,0,0
74,69805.0,1038,50,4363,3,1,25,0,6,11,8,1
64,72217.0,1573,93,4649,2,0,21,0,3,8,10,1
55,25818.0,28,51,4823,3,1,3,0,0,2,1,0
50,37509.0,123,24,4859,3,1,7,0,3,4,0,0
50,25176.0,13,79,4527,4,2,3,0,1,2,0,0
46,43586.0,132,26,4872,3,1,7,0,3,4,0,0
70,53230.0,732,86,4899,3,1,19,0,5,12,2,1
69,50116.0,66,68,4213,4,2,5,1,1,4,0,0
54,84906.0,1631,98,4472,2,0,23,3,5,12,6,1
60,61286.0,608,34,4535,3,1,16,0,7,8,1,1
40,82333.0,1822,60,4660,2,0,17,2,4,10,3,1
61,65220.0,1282,3,4868,2,0,19,1,8,7,4,1
52,33590.0,8,65,4442,5,3,3,0,1,2,0,0
50,30992.0,43,83,4637,3,1,4,0,1,3,0,0
50,72309.0,1931,64,4679,2,0,19,2,5,8,6,1
77,156924.0,8,85,4508,2,0,0,0,0,0,0,1
46,16005.0,103,69,4888,3,1,5,0,2,2,1,0
69,65487.0,1169,48,4374,2,0,14,0,3,6,5,1
61,58692.0,395,21,4288,3,1,14,0,8,4,2,1
57,40590.0,258,30,4474,4,2,10,1,3,3,4,1
56,20587.0,25,39,4253,3,1,4,0,1,2,1,0
72,62637.0,185,76,4324,3,1,9,0,2,5,2,0
60,29435.0,180,11,4896,4,2,7,1,3,2,2,0
52,19346.0,22,26,4354,3,1,4,0,1,3,0,0
55,35788.0,44,34,4361,4,2,5,0,2,3,0,0
58,36997.0,94,72,4717,4,2,7,0,2,4,1,0
69,23539.0,81,13,4325,2,0,6,0,2,4,0,0
53,65333.0,798,58,4367,3,1,21,2,9,8,4,1
69,78499.0,1334,12,4422,2,0,18,2,11,4,3,1
55,29732.0,38,23,4300,3,1,4,0,2,2,0,0
66,41275.0,61,33,4301,5,3,7,0,3,3,1,0
53,63516.0,300,30,4562,4,2,12,0,4,7,1,0
64,42769.0,88,15,4464,3,1,6,0,1,4,1,0
68,49572.0,54,25,4400,4,2,5,0,2,3,0,0
54,69209.0,1782,4,4854,2,0,14,1,5,6,3,1
50,17148.0,68,80,4356,3,1,7,0,3,3,1,0
57,40590.0,258,30,4474,4,2,10,1,3,3,4,1
50,30560.0,31,6,4571,3,1,4,0,1,3,0,0
43,32146.0,66,16,4252,3,1,6,0,2,4,0,0
62,41713.0,174,57,4265,4,2,8,0,3,4,1,0
51,34176.0,28,9,4362,3,1,4,0,1,3,0,0
71,58482.0,731,59,4313,3,1,20,1,7,9,4,1
61,59686.0,274,78,4359,3,1,11,0,4,6,1,0
62,60896.0,1701,90,4830,3,1,23,1,9,4,10,1
46,62994.0,312,74,4321,3,1,12,0,6,4,2,0
69,47320.0,414,10,4536,3,1,14,0,5,8,1,0
77,74859.0,1565,63,4595,2,0,22,1,6,11,5,1
34,15253.0,29,13,4448,3,1,4,0,1,3,0,0
52,31560.0,94,98,4574,3,1,6,0,2,3,1,0
72,72071.0,1338,4,4704,3,1,17,0,5,8,4,1
36,91172.0,1092,94,4663,2,0,14,5,4,7,3,1
42,90000.0,1479,91,4392,2,0,17,3,4,5,8,1
45,41967.0,54,66,4422,4,2,4,0,1,3,0,0
61,69263.0,568,14,4320,3,1,17,1,9,7,1,1
56,65706.0,1199,77,4570,2,0,26,4,11,12,3,1
51,60934.0,873,41,4367,3,1,21,0,6,11,4,1
75,71965.0,1213,21,4539,3,1,14,0,6,5,3,1
71,65210.0,731,25,4315,3,1,20,2,9,8,3,1
51,79174.0,2043,2,4738,2,0,18,3,5,7,6,1
59,81380.0,1893,51,4758,2,0,16,0,4,10,2,1
53,48432.0,424,3,4823,3,1,14,0,7,6,1,0
55,52914.0,575,32,4742,3,1,13,1,7,3,3,1
71,38946.0,257,84,4452,3,1,10,0,3,6,1,0
52,26067.0,56,49,4441,3,1,6,0,3,3,0,0
54,44325.0,542,69,4683,3,1,17,1,8,7,2,1
62,42523.0,125,96,4271,2,0,6,0,1,4,1,0
48,26487.0,69,23,4609,3,1,6,0,2,3,1,0
69,53233.0,40,18,4307,3,1,4,0,1,3,0,0
66,67716.0,1016,8,4739,3,1,24,1,7,13,4,1
54,76234.0,907,21,4347,3,1,22,1,8,11,3,1
70,84117.0,1566,60,4253,2,0,23,1,7,6,10,1
69,65487.0,1169,48,4374,2,0,14,0,3,6,5,1
54,25224.0,46,36,4309,3,1,5,0,1,3,1,0
43,89616.0,1644,36,4693,2,0,24,1,7,12,5,1
55,40851.0,59,63,4697,4,2,4,0,1,2,1,0
79,27469.0,17,2,4900,2,0,3,0,0,3,0,0
69,82347.0,1853,38,4804,2,0,24,3,7,10,7,1
69,73803.0,1528,61,4901,3,1,20,2,9,6,5,1
74,8820.0,35,52,4668,4,2,6,0,3,3,0,0
52,43322.0,141,25,4273,2,0,7,0,3,4,0,0
53,55593.0,546,63,4516,3,1,15,1,6,3,6,1
72,50501.0,500,10,4580,4,2,13,2,5,4,4,1
51,37085.0,61,65,4207,4,2,6,0,3,3,0,0
36,16185.0,106,71,4532,3,1,6,0,2,2,2,0
57,57731.0,704,0,4787,3,1,22,0,8,6,8,1
53,48432.0,424,3,4823,3,1,14,1,7,6,1,0
48,73807.0,849,88,4747,3,1,21,0,5,11,5,1
36,18929.0,85,15,4702,2,0,5,0,1,4,0,0
58,35893.0,199,80,4826,4,2,9,0,3,5,1,0
46,61014.0,1147,17,4891,3,1,16,0,9,4,3,1
72,32144.0,54,76,4302,4,2,6,1,2,3,1,0
63,14918.0,43,52,4773,3,1,4,0,1,3,0,0
63,45146.0,53,28,4553,4,2,4,0,1,2,1,0
71,41769.0,521,31,4705,3,1,16,0,8,7,1,1
45,88325.0,1623,42,4348,2,0,17,0,6,9,2,1
76,38054.0,45,24,4263,4,2,5,0,2,3,0,0
31,80617.0,1435,42,4829,2,0,18,0,4,8,6,1
50,5305.0,32,12,4538,3,1,1,0,1,0,0,1
72,36807.0,16,88,4760,4,2,3,0,1,2,0,0
43,28427.0,52,67,4669,3,1,5,0,2,3,0,0
78,82032.0,1234,54,4289,2,0,17,0,4,7,6,1
48,22775.0,15,40,4579,3,1,3,0,1,2,0,0
41,40101.0,415,73,4827,3,1,13,0,6,6,1,0
47,58025.0,470,81,4419,3,1,15,0,3,10,2,1
44,75777.0,1438,12,4564,2,0,20,3,3,11,6,1
47,7500.0,53,7,4622,3,1,7,0,3,2,2,0
63,33562.0,51,33,4208,5,3,6,0,2,4,0,0
56,57642.0,679,24,4375,3,1,19,1,7,6,6,1
58,58554.0,586,55,4845,4,2,16,0,8,6,2,1
47,63777.0,653,87,4666,4,2,18,0,11,6,1,1
64,57967.0,468,39,4687,3,1,14,0,4,8,2,1
48,51381.5,1679,53,4890,2,0,1,1,0,1,0,1
54,24434.0,50,9,4246,4,2,5,0,2,2,1,0
42,11012.0,84,82,4674,3,1,6,1,3,2,1,0
56,44802.0,1049,71,4881,2,0,25,0,9,12,4,1
40,26816.0,22,50,4885,2,0,3,0,0,3,0,0
49,666666.0,62,23,4596,3,1,7,0,3,3,1,1
52,34421.0,30,81,4567,3,1,3,0,1,2,0,0
59,61223.0,1341,46,4585,3,1,16,0,9,4,3,1
80,64014.0,444,56,4223,5,3,15,1,8,5,2,0
45,56981.0,1241,91,4359,2,0,18,1,2,13,3,1
70,69245.0,843,8,4360,3,1,21,0,6,10,5,1
72,52869.0,172,40,4826,4,2,8,1,3,4,1,0
